"n","ndvi","X1","X2","X3","X4","X5","X6","dt","id","date","date.round","state","t.ar","rain"
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 10:08:00,2015-07-08 10:00:00,"Burrow",NA,NA
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 10:13:00,2015-07-08 10:00:00,"Burrow",NA,NA
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 10:18:00,2015-07-08 10:00:00,"Burrow",NA,NA
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 10:23:00,2015-07-08 10:00:00,"Burrow",NA,NA
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 10:28:00,2015-07-08 10:00:00,"Burrow",NA,NA
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 10:33:00,2015-07-08 11:00:00,"Burrow",NA,NA
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 10:38:00,2015-07-08 11:00:00,"Burrow",NA,NA
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 10:43:00,2015-07-08 11:00:00,"Burrow",NA,NA
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 10:48:00,2015-07-08 11:00:00,"Burrow",NA,NA
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 10:53:00,2015-07-08 11:00:00,"Burrow",NA,NA
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 10:58:00,2015-07-08 11:00:00,"Burrow",NA,NA
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 11:03:00,2015-07-08 11:00:00,"Burrow",NA,NA
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 11:08:00,2015-07-08 11:00:00,"Burrow",NA,NA
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 11:13:00,2015-07-08 11:00:00,"Burrow",NA,NA
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 11:18:00,2015-07-08 11:00:00,"Burrow",NA,NA
1,0.396843770281581,0,0,1,0,0,0,240,"tm13",2015-07-08 11:22:00,2015-07-08 11:00:00,"Burrow",NA,NA
1,0.396843770281581,0,0,1,0,0,0,420,"tm13",2015-07-08 11:29:00,2015-07-08 11:00:00,"Burrow",NA,NA
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 11:34:00,2015-07-08 12:00:00,"Burrow",17.8,0
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 11:39:00,2015-07-08 12:00:00,"Burrow",17.8,0
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 11:44:00,2015-07-08 12:00:00,"Burrow",17.8,0
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 11:49:00,2015-07-08 12:00:00,"Burrow",17.8,0
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 11:54:00,2015-07-08 12:00:00,"Burrow",17.8,0
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 11:59:00,2015-07-08 12:00:00,"Burrow",17.8,0
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 12:04:00,2015-07-08 12:00:00,"Burrow",17.8,0
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 12:09:00,2015-07-08 12:00:00,"Burrow",17.8,0
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 12:14:00,2015-07-08 12:00:00,"Burrow",17.8,0
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 12:19:00,2015-07-08 12:00:00,"Burrow",17.8,0
1,0.396843770281581,0,0,1,0,0,0,300,"tm13",2015-07-08 12:24:00,2015-07-08 12:00:00,"Burrow",17.8,0
4,0.398089177065275,0.5,0,0.5,0,0,0,300,"tm13",2015-07-08 12:29:00,2015-07-08 12:00:00,"Transit",17.8,0
2,0.398742075551821,1,0,0,0,0,0,300,"tm13",2015-07-08 12:34:00,2015-07-08 13:00:00,"Foraging",19.3,0
2,0.397364349613843,1,0,0,0,0,0,240,"tm13",2015-07-08 12:38:00,2015-07-08 13:00:00,"Foraging",19.3,0
3,0.398142599912119,1,0,0,0,0,0,420,"tm13",2015-07-08 12:45:00,2015-07-08 13:00:00,"Foraging",19.3,0
2,0.400616409216834,1,0,0,0,0,0,300,"tm13",2015-07-08 12:50:00,2015-07-08 13:00:00,"Foraging",19.3,0
1,0.405072267296847,1,0,0,0,0,0,300,"tm13",2015-07-08 12:55:00,2015-07-08 13:00:00,"Foraging",19.3,0
1,0.405072267296847,1,0,0,0,0,0,300,"tm13",2015-07-08 13:00:00,2015-07-08 13:00:00,"Foraging",19.3,0
1,0.405072267296847,1,0,0,0,0,0,300,"tm13",2015-07-08 13:05:00,2015-07-08 13:00:00,"Burrow",19.3,0
1,0.405072267296847,1,0,0,0,0,0,300,"tm13",2015-07-08 13:10:00,2015-07-08 13:00:00,"Burrow",19.3,0
1,0.405072267296847,1,0,0,0,0,0,240,"tm13",2015-07-08 13:14:00,2015-07-08 13:00:00,"Burrow",19.3,0
1,0.405072267296847,1,0,0,0,0,0,420,"tm13",2015-07-08 13:21:00,2015-07-08 13:00:00,"Burrow",19.3,0
1,0.405072267296847,1,0,0,0,0,0,300,"tm13",2015-07-08 13:26:00,2015-07-08 13:00:00,"Burrow",19.3,0
1,0.405072267296847,1,0,0,0,0,0,300,"tm13",2015-07-08 13:31:00,2015-07-08 14:00:00,"Burrow",20.5,0
1,0.405072267296847,1,0,0,0,0,0,300,"tm13",2015-07-08 13:36:00,2015-07-08 14:00:00,"Burrow",20.5,0
1,0.405072267296847,1,0,0,0,0,0,360,"tm13",2015-07-08 13:42:00,2015-07-08 14:00:00,"Burrow",20.5,0
1,0.405072267296847,1,0,0,0,0,0,180,"tm13",2015-07-08 13:45:00,2015-07-08 14:00:00,"Burrow",20.5,0
1,0.405072267296847,1,0,0,0,0,0,300,"tm13",2015-07-08 13:50:00,2015-07-08 14:00:00,"Burrow",20.5,0
1,0.405072267296847,1,0,0,0,0,0,300,"tm13",2015-07-08 13:55:00,2015-07-08 14:00:00,"Burrow",20.5,0
1,0.405072267296847,1,0,0,0,0,0,300,"tm13",2015-07-08 14:00:00,2015-07-08 14:00:00,"Burrow",20.5,0
1,0.405072267296847,1,0,0,0,0,0,300,"tm13",2015-07-08 14:05:00,2015-07-08 14:00:00,"Burrow",20.5,0
1,0.405072267296847,1,0,0,0,0,0,900,"tm13",2015-07-08 14:20:00,2015-07-08 14:00:00,"Burrow",20.5,0
1,0.405072267296847,1,0,0,0,0,0,300,"tm13",2015-07-08 14:25:00,2015-07-08 14:00:00,"Burrow",20.5,0
1,0.405072267296847,1,0,0,0,0,0,300,"tm13",2015-07-08 14:30:00,2015-07-08 15:00:00,"Burrow",21.2,0
1,0.405072267296847,1,0,0,0,0,0,300,"tm13",2015-07-08 14:35:00,2015-07-08 15:00:00,"Burrow",21.2,0
1,0.405072267296847,1,0,0,0,0,0,300,"tm13",2015-07-08 14:40:00,2015-07-08 15:00:00,"Burrow",21.2,0
1,0.405072267296847,1,0,0,0,0,0,300,"tm13",2015-07-08 14:45:00,2015-07-08 15:00:00,"Burrow",21.2,0
1,0.405072267296847,1,0,0,0,0,0,240,"tm13",2015-07-08 14:49:00,2015-07-08 15:00:00,"Burrow",21.2,0
1,0.405072267296847,1,0,0,0,0,0,420,"tm13",2015-07-08 14:56:00,2015-07-08 15:00:00,"Burrow",21.2,0
2,0.404587754891478,1,0,0,0,0,0,300,"tm13",2015-07-08 15:01:00,2015-07-08 15:00:00,"Foraging",21.2,0
3,0.409345897398484,1,0,0,0,0,0,300,"tm13",2015-07-08 15:06:00,2015-07-08 15:00:00,"Foraging",21.2,0
2,0.411967224854671,1,0,0,0,0,0,300,"tm13",2015-07-08 15:11:00,2015-07-08 15:00:00,"Foraging",21.2,0
2,0.404587754891478,1,0,0,0,0,0,300,"tm13",2015-07-08 15:16:00,2015-07-08 15:00:00,"Foraging",21.2,0
6,0.401350029870515,1,0,0,0,0,0,300,"tm13",2015-07-08 15:21:00,2015-07-08 15:00:00,"Foraging",21.2,0
1,0.3999218774424,1,0,0,0,0,0,300,"tm13",2015-07-08 15:26:00,2015-07-08 15:00:00,"Foraging",21.2,0
2,0.404943963486923,1,0,0,0,0,0,300,"tm13",2015-07-08 15:31:00,2015-07-08 16:00:00,"Foraging",23.3,0
1,0.409966049531445,1,0,0,0,0,0,300,"tm13",2015-07-08 15:36:00,2015-07-08 16:00:00,"Foraging",23.3,0
1,0.409966049531445,1,0,0,0,0,0,300,"tm13",2015-07-08 15:41:00,2015-07-08 16:00:00,"Foraging",23.3,0
2,0.404943963486923,1,0,0,0,0,0,300,"tm13",2015-07-08 15:46:00,2015-07-08 16:00:00,"Foraging",23.3,0
4,0.398999122852651,1,0,0,0,0,0,300,"tm13",2015-07-08 15:51:00,2015-07-08 16:00:00,"Foraging",23.3,0
1,0.395021923834949,1,0,0,0,0,0,300,"tm13",2015-07-08 15:56:00,2015-07-08 16:00:00,"Foraging",23.3,0
1,0.395021923834949,1,0,0,0,0,0,300,"tm13",2015-07-08 16:01:00,2015-07-08 16:00:00,"Foraging",23.3,0
1,0.395021923834949,1,0,0,0,0,0,300,"tm13",2015-07-08 16:06:00,2015-07-08 16:00:00,"Foraging",23.3,0
2,0.399151619975523,1,0,0,0,0,0,300,"tm13",2015-07-08 16:11:00,2015-07-08 16:00:00,"Foraging",23.3,0
1,0.403281316116096,1,0,0,0,0,0,300,"tm13",2015-07-08 16:16:00,2015-07-08 16:00:00,"Foraging",23.3,0
1,0.403281316116096,1,0,0,0,0,0,300,"tm13",2015-07-08 16:21:00,2015-07-08 16:00:00,"Foraging",23.3,0
1,0.403281316116096,1,0,0,0,0,0,300,"tm13",2015-07-08 16:26:00,2015-07-08 16:00:00,"Foraging",23.3,0
3,0.403141545872745,1,0,0,0,0,0,360,"tm13",2015-07-08 16:32:00,2015-07-08 17:00:00,"Foraging",23.8,0
1,0.404742056949527,1,0,0,0,0,0,180,"tm13",2015-07-08 16:35:00,2015-07-08 17:00:00,"Foraging",23.8,0
2,0.412773028531309,1,0,0,0,0,0,300,"tm13",2015-07-08 16:40:00,2015-07-08 17:00:00,"Foraging",23.8,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 16:45:00,2015-07-08 17:00:00,"Burrow",23.8,0
1,0.42080400011309,1,0,0,0,0,0,900,"tm13",2015-07-08 17:00:00,2015-07-08 17:00:00,"Burrow",23.8,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 17:05:00,2015-07-08 17:00:00,"Foraging",23.8,0
2,0.424174023229677,1,0,0,0,0,0,300,"tm13",2015-07-08 17:10:00,2015-07-08 17:00:00,"Foraging",23.8,0
2,0.424174023229677,1,0,0,0,0,0,300,"tm13",2015-07-08 17:15:00,2015-07-08 17:00:00,"Foraging",23.8,0
1,0.42080400011309,1,0,0,0,0,0,360,"tm13",2015-07-08 17:21:00,2015-07-08 17:00:00,"Foraging",23.8,0
1,0.42080400011309,1,0,0,0,0,0,180,"tm13",2015-07-08 17:24:00,2015-07-08 17:00:00,"Foraging",23.8,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 17:29:00,2015-07-08 17:00:00,"Foraging",23.8,0
1,0.42080400011309,1,0,0,0,0,0,900,"tm13",2015-07-08 17:44:00,2015-07-08 18:00:00,"Foraging",24.8,0
1,0.42080400011309,1,0,0,0,0,0,360,"tm13",2015-07-08 17:50:00,2015-07-08 18:00:00,"Foraging",24.8,0
1,0.42080400011309,1,0,0,0,0,0,180,"tm13",2015-07-08 17:53:00,2015-07-08 18:00:00,"Foraging",24.8,0
1,0.42080400011309,1,0,0,0,0,0,240,"tm13",2015-07-08 17:57:00,2015-07-08 18:00:00,"Foraging",24.8,0
1,0.42080400011309,1,0,0,0,0,0,480,"tm13",2015-07-08 18:05:00,2015-07-08 18:00:00,"Foraging",24.8,0
1,0.42080400011309,1,0,0,0,0,0,180,"tm13",2015-07-08 18:08:00,2015-07-08 18:00:00,"Foraging",24.8,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 18:13:00,2015-07-08 18:00:00,"Burrow",24.8,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 18:18:00,2015-07-08 18:00:00,"Burrow",24.8,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 18:23:00,2015-07-08 18:00:00,"Burrow",24.8,0
1,0.42080400011309,1,0,0,0,0,0,360,"tm13",2015-07-08 18:29:00,2015-07-08 18:00:00,"Burrow",24.8,0
1,0.42080400011309,1,0,0,0,0,0,180,"tm13",2015-07-08 18:32:00,2015-07-08 19:00:00,"Foraging",24.8,0
1,0.42080400011309,1,0,0,0,0,0,1020,"tm13",2015-07-08 18:49:00,2015-07-08 19:00:00,"Burrow",24.8,0
1,0.42080400011309,1,0,0,0,0,0,180,"tm13",2015-07-08 18:52:00,2015-07-08 19:00:00,"Burrow",24.8,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 18:57:00,2015-07-08 19:00:00,"Burrow",24.8,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 19:02:00,2015-07-08 19:00:00,"Burrow",24.8,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 19:07:00,2015-07-08 19:00:00,"Burrow",24.8,0
1,0.42080400011309,1,0,0,0,0,0,360,"tm13",2015-07-08 19:13:00,2015-07-08 19:00:00,"Burrow",24.8,0
1,0.42080400011309,1,0,0,0,0,0,180,"tm13",2015-07-08 19:16:00,2015-07-08 19:00:00,"Burrow",24.8,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 19:21:00,2015-07-08 19:00:00,"Foraging",24.8,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 19:26:00,2015-07-08 19:00:00,"Foraging",24.8,0
1,0.42080400011309,1,0,0,0,0,0,840,"tm13",2015-07-08 19:40:00,2015-07-08 20:00:00,"Burrow",25.1,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 19:45:00,2015-07-08 20:00:00,"Burrow",25.1,0
1,0.42080400011309,1,0,0,0,0,0,1740,"tm13",2015-07-08 20:14:00,2015-07-08 20:00:00,"Burrow",25.1,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 20:19:00,2015-07-08 20:00:00,"Burrow",25.1,0
1,0.42080400011309,1,0,0,0,0,0,360,"tm13",2015-07-08 20:25:00,2015-07-08 20:00:00,"Burrow",25.1,0
1,0.42080400011309,1,0,0,0,0,0,180,"tm13",2015-07-08 20:28:00,2015-07-08 20:00:00,"Burrow",25.1,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 20:33:00,2015-07-08 21:00:00,"Burrow",23.6,0
1,0.42080400011309,1,0,0,0,0,0,960,"tm13",2015-07-08 20:49:00,2015-07-08 21:00:00,"Burrow",23.6,0
1,0.42080400011309,1,0,0,0,0,0,180,"tm13",2015-07-08 20:52:00,2015-07-08 21:00:00,"Burrow",23.6,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 20:57:00,2015-07-08 21:00:00,"Burrow",23.6,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 21:02:00,2015-07-08 21:00:00,"Burrow",23.6,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 21:07:00,2015-07-08 21:00:00,"Burrow",23.6,0
1,0.42080400011309,1,0,0,0,0,0,360,"tm13",2015-07-08 21:13:00,2015-07-08 21:00:00,"Burrow",23.6,0
1,0.42080400011309,1,0,0,0,0,0,180,"tm13",2015-07-08 21:16:00,2015-07-08 21:00:00,"Burrow",23.6,0
1,0.42080400011309,1,0,0,0,0,0,1740,"tm13",2015-07-08 21:45:00,2015-07-08 22:00:00,"Burrow",22.3,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 21:50:00,2015-07-08 22:00:00,"Burrow",22.3,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 21:55:00,2015-07-08 22:00:00,"Burrow",22.3,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 22:00:00,2015-07-08 22:00:00,"Burrow",22.3,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 22:05:00,2015-07-08 22:00:00,"Burrow",22.3,0
1,0.42080400011309,1,0,0,0,0,0,360,"tm13",2015-07-08 22:11:00,2015-07-08 22:00:00,"Foraging",22.3,0
1,0.42080400011309,1,0,0,0,0,0,180,"tm13",2015-07-08 22:14:00,2015-07-08 22:00:00,"Foraging",22.3,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 22:19:00,2015-07-08 22:00:00,"Foraging",22.3,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 22:24:00,2015-07-08 22:00:00,"Foraging",22.3,0
1,0.42080400011309,1,0,0,0,0,0,360,"tm13",2015-07-08 22:30:00,2015-07-08 23:00:00,"Foraging",22,0
1,0.42080400011309,1,0,0,0,0,0,180,"tm13",2015-07-08 22:33:00,2015-07-08 23:00:00,"Foraging",22,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 22:38:00,2015-07-08 23:00:00,"Foraging",22,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 22:43:00,2015-07-08 23:00:00,"Foraging",22,0
1,0.42080400011309,1,0,0,0,0,0,360,"tm13",2015-07-08 22:49:00,2015-07-08 23:00:00,"Foraging",22,0
1,0.42080400011309,1,0,0,0,0,0,180,"tm13",2015-07-08 22:52:00,2015-07-08 23:00:00,"Foraging",22,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 22:57:00,2015-07-08 23:00:00,"Foraging",22,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 23:02:00,2015-07-08 23:00:00,"Foraging",22,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 23:07:00,2015-07-08 23:00:00,"Foraging",22,0
1,0.42080400011309,1,0,0,0,0,0,840,"tm13",2015-07-08 23:21:00,2015-07-08 23:00:00,"Foraging",22,0
6,0.425988652922518,0.666666666666667,0,0.333333333333333,0,0,0,300,"tm13",2015-07-08 23:26:00,2015-07-08 23:00:00,"Transit",22,0
6,0.422463400948941,0.666666666666667,0,0.333333333333333,0,0,0,360,"tm13",2015-07-08 23:32:00,2015-07-09 00:00:00,"Transit",21,0
1,0.42080400011309,1,0,0,0,0,0,180,"tm13",2015-07-08 23:35:00,2015-07-09 00:00:00,"Foraging",21,0
1,0.42080400011309,1,0,0,0,0,0,300,"tm13",2015-07-08 23:40:00,2015-07-09 00:00:00,"Foraging",21,0
2,0.417022374737985,1,0,0,0,0,0,300,"tm13",2015-07-08 23:45:00,2015-07-09 00:00:00,"Foraging",21,0
2,0.417022374737985,1,0,0,0,0,0,360,"tm13",2015-07-08 23:51:00,2015-07-09 00:00:00,"Foraging",21,0
4,0.38870970219636,0,0,1,0,0,0,NA,"tm14",2015-07-04 19:37:00,2015-07-04 20:00:00,"Foraging",20.2,0
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-04 19:42:00,2015-07-04 20:00:00,"Burrow",20.2,0
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-04 19:47:00,2015-07-04 20:00:00,"Burrow",20.2,0
1,0.355561595054068,0,0,1,0,0,0,240,"tm14",2015-07-04 19:51:00,2015-07-04 20:00:00,"Burrow",20.2,0
1,0.355561595054068,0,0,1,0,0,0,360,"tm14",2015-07-04 19:57:00,2015-07-04 20:00:00,"Burrow",20.2,0
1,0.355561595054068,0,0,1,0,0,0,360,"tm14",2015-07-04 20:03:00,2015-07-04 20:00:00,"Burrow",20.2,0
1,0.355561595054068,0,0,1,0,0,0,420,"tm14",2015-07-04 20:10:00,2015-07-04 20:00:00,"Burrow",20.2,0
1,0.355561595054068,0,0,1,0,0,0,240,"tm14",2015-07-04 20:14:00,2015-07-04 20:00:00,"Burrow",20.2,0
1,0.355561595054068,0,0,1,0,0,0,420,"tm14",2015-07-04 20:21:00,2015-07-04 20:00:00,"Burrow",20.2,0
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-04 20:26:00,2015-07-04 20:00:00,"Burrow",20.2,0
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-04 20:31:00,2015-07-04 21:00:00,"Burrow",19.4,0
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-04 20:36:00,2015-07-04 21:00:00,"Burrow",19.4,0
1,0.355561595054068,0,0,1,0,0,0,240,"tm14",2015-07-04 20:40:00,2015-07-04 21:00:00,"Burrow",19.4,0
1,0.355561595054068,0,0,1,0,0,0,420,"tm14",2015-07-04 20:47:00,2015-07-04 21:00:00,"Burrow",19.4,0
1,0.355561595054068,0,0,1,0,0,0,240,"tm14",2015-07-04 20:51:00,2015-07-04 21:00:00,"Burrow",19.4,0
1,0.355561595054068,0,0,1,0,0,0,420,"tm14",2015-07-04 20:58:00,2015-07-04 21:00:00,"Burrow",19.4,0
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-04 21:03:00,2015-07-04 21:00:00,"Burrow",19.4,0
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-04 21:08:00,2015-07-04 21:00:00,"Burrow",19.4,0
1,0.355561595054068,0,0,1,0,0,0,240,"tm14",2015-07-04 21:12:00,2015-07-04 21:00:00,"Burrow",19.4,0
1,0.355561595054068,0,0,1,0,0,0,420,"tm14",2015-07-04 21:19:00,2015-07-04 21:00:00,"Burrow",19.4,0
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-04 21:24:00,2015-07-04 21:00:00,"Burrow",19.4,0
1,0.355561595054068,0,0,1,0,0,0,240,"tm14",2015-07-04 21:28:00,2015-07-04 21:00:00,"Burrow",19.4,0
1,0.355561595054068,0,0,1,0,0,0,420,"tm14",2015-07-04 21:35:00,2015-07-04 22:00:00,"Burrow",18.1,0
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-04 21:40:00,2015-07-04 22:00:00,"Burrow",18.1,0
1,0.355561595054068,0,0,1,0,0,0,240,"tm14",2015-07-04 21:44:00,2015-07-04 22:00:00,"Burrow",18.1,0
1,0.355561595054068,0,0,1,0,0,0,420,"tm14",2015-07-04 21:51:00,2015-07-04 22:00:00,"Burrow",18.1,0
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-04 21:56:00,2015-07-04 22:00:00,"Burrow",18.1,0
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-04 22:01:00,2015-07-04 22:00:00,"Burrow",18.1,0
1,0.355561595054068,0,0,1,0,0,0,240,"tm14",2015-07-04 22:05:00,2015-07-04 22:00:00,"Burrow",18.1,0
1,0.355561595054068,0,0,1,0,0,0,420,"tm14",2015-07-04 22:12:00,2015-07-04 22:00:00,"Burrow",18.1,0
1,0.355561595054068,0,0,1,0,0,0,240,"tm14",2015-07-04 22:16:00,2015-07-04 22:00:00,"Burrow",18.1,0
1,0.355561595054068,0,0,1,0,0,0,420,"tm14",2015-07-04 22:23:00,2015-07-04 22:00:00,"Burrow",18.1,0
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-04 22:28:00,2015-07-04 22:00:00,"Burrow",18.1,0
1,0.355561595054068,0,0,1,0,0,0,240,"tm14",2015-07-04 22:32:00,2015-07-04 23:00:00,"Burrow",17.1,0
1,0.355561595054068,0,0,1,0,0,0,420,"tm14",2015-07-04 22:39:00,2015-07-04 23:00:00,"Burrow",17.1,0
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-04 22:44:00,2015-07-04 23:00:00,"Burrow",17.1,0
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-04 22:49:00,2015-07-04 23:00:00,"Burrow",17.1,0
1,0.355561595054068,0,0,1,0,0,0,240,"tm14",2015-07-04 22:53:00,2015-07-04 23:00:00,"Burrow",17.1,0
1,0.355561595054068,0,0,1,0,0,0,420,"tm14",2015-07-04 23:00:00,2015-07-04 23:00:00,"Burrow",17.1,0
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-04 23:05:00,2015-07-04 23:00:00,"Burrow",17.1,0
1,0.355561595054068,0,0,1,0,0,0,240,"tm14",2015-07-04 23:09:00,2015-07-04 23:00:00,"Burrow",17.1,0
1,0.355561595054068,0,0,1,0,0,0,420,"tm14",2015-07-04 23:16:00,2015-07-04 23:00:00,"Burrow",17.1,0
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-04 23:21:00,2015-07-04 23:00:00,"Burrow",17.1,0
1,0.355561595054068,0,0,1,0,0,0,240,"tm14",2015-07-04 23:25:00,2015-07-04 23:00:00,"Burrow",17.1,0
1,0.355561595054068,0,0,1,0,0,0,420,"tm14",2015-07-04 23:32:00,2015-07-05 00:00:00,"Burrow",16.3,0
1,0.355561595054068,0,0,1,0,0,0,1320,"tm14",2015-07-04 23:54:00,2015-07-05 00:00:00,"Burrow",16.3,0
1,0.355561595054068,0,0,1,0,0,0,2160,"tm14",2015-07-05 00:30:00,2015-07-05 01:00:00,"Burrow",NA,NA
1,0.355561595054068,0,0,1,0,0,0,1380,"tm14",2015-07-05 00:53:00,2015-07-05 01:00:00,"Burrow",NA,NA
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-05 00:58:00,2015-07-05 01:00:00,"Burrow",NA,NA
1,0.355561595054068,0,0,1,0,0,0,240,"tm14",2015-07-05 01:02:00,2015-07-05 01:00:00,"Burrow",NA,NA
1,0.355561595054068,0,0,1,0,0,0,420,"tm14",2015-07-05 01:09:00,2015-07-05 01:00:00,"Burrow",NA,NA
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-05 01:14:00,2015-07-05 01:00:00,"Burrow",NA,NA
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-05 01:19:00,2015-07-05 01:00:00,"Burrow",NA,NA
1,0.355561595054068,0,0,1,0,0,0,240,"tm14",2015-07-05 01:23:00,2015-07-05 01:00:00,"Burrow",NA,NA
1,0.355561595054068,0,0,1,0,0,0,420,"tm14",2015-07-05 01:30:00,2015-07-05 02:00:00,"Burrow",NA,NA
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-05 01:35:00,2015-07-05 02:00:00,"Burrow",NA,NA
1,0.355561595054068,0,0,1,0,0,0,240,"tm14",2015-07-05 01:39:00,2015-07-05 02:00:00,"Burrow",NA,NA
1,0.355561595054068,0,0,1,0,0,0,420,"tm14",2015-07-05 01:46:00,2015-07-05 02:00:00,"Burrow",NA,NA
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-05 01:51:00,2015-07-05 02:00:00,"Burrow",NA,NA
1,0.355561595054068,0,0,1,0,0,0,300,"tm14",2015-07-05 01:56:00,2015-07-05 02:00:00,"Burrow",NA,NA
1,0.355561595054068,0,0,1,0,0,0,240,"tm14",2015-07-05 02:00:00,2015-07-05 02:00:00,"Burrow",NA,NA
1,0.355561595054068,0,0,1,0,0,0,360,"tm14",2015-07-05 02:06:00,2015-07-05 02:00:00,"Burrow",NA,NA
1,0.355561595054068,0,0,1,0,0,0,1740,"tm14",2015-07-05 02:35:00,2015-07-05 03:00:00,"Burrow",NA,NA
1,0.355561595054068,0,0,1,0,0,0,240,"tm14",2015-07-05 02:39:00,2015-07-05 03:00:00,"Burrow",NA,NA
